question,label
대원산업(주)의 기술료의 총 수를 보여주세요,Statistics
법무법인 (유한)화우의 최근 3년동안 수행한 과제 개수 보여주세요,Statistics
2011 2012년 (주) 비엠인터내셔널에서 출원한 특허의 개수를 보여주세요,Statistics
(주)세원물산에서 2018년부터 10년 동안 수행한 과제 개수 평균이 알고싶어,Statistics
2018년도에 국가과학기술연구회에서 발생한 기술료의 총 수 보여줄 수 있어,Statistics
(주)럭키금속의 기술료의 총 수가 보고싶어,Statistics
보건복지부에서 발생한 기술료 총 수는,Statistics
2004년부터 5년동안 (주)퀀텀디바이스에서 출원한 특허의 총 수 알려줘,Statistics
링크플러스의 1995년부터 3년 동안 수행한 과제 연구비 평균은,Statistics
2006년부터 5년동안 한국유공압시스템에서 발행한 논문 건수가 궁금해,Statistics
국제암대학원대학교 산학협력단에서 수행한 사업화 중 1996년에 수행한 사업화 개수 보여줘,Statistics
한국방송통신전파진흥원에서 발생한 2009년 성과와 2022년 성과 개수의 평균이 궁금해요,Statistics
2010년도에 (주)이연에프앤씨에서 수행한 연구과제 연구비 평균 보여줘,Statistics
(주)넥스틸에서 2014년부터 3년 동안 발생한 논문의 개수 평균이 보고싶어,Statistics
미래창조과학부에서 출원한 특허 총 수가 알고싶어,Statistics
Arizona State University에서 수행한 2006년 성과와 2018년 성과 개수의 차이 알려줘,Statistics
2009 2017년 청주대학교 산학협력단에서 수행한 과제 연구비 평균이 알고싶습니다,Statistics
기초전력연구원에서 수행한 과제 연구비 총액을 보여주세요,Statistics
성남시농업기술센터의 인력양성의 개수 말해주세요,Statistics
1994년부터 2022년까지 기아자동차(주)에서 수행한 과제 건수 보여주세요,Statistics
2006년도 농업회사법인 제주바이오팜(주)에서 진행한 과제들 중 연구비가 280억 이상인 과제,Statistics
화인케미칼(주)에서 발생한 2009년 과제와 2017년 과제 건수 평균 보여주세요,Statistics
두컴스엔지니어링코리아의 인력양성 건수가 궁금해요,Statistics
해양경비안전본부에서 수행한 논문 중 2001년에 수행한 논문 건수가 궁금해,Statistics
국립기상연구소에서 수행한 과제 중 2000년에 수행한 과제 총 수는 어떻게 되지,Statistics
더하일테크에서 수행한 과제 중에 1997년에 수행한 과제의 총 수 말해줘,Statistics
1999 2010년 브이알카버(주)에서 발생한 논문 총 수가 보고싶어,Statistics
2012년부터 2022년까지 한국소방산업기술원에서 출원한 특허의 건수를 보여주세요,Statistics
웅진코웨이(주)에서 수행한 사업화의 건수가 궁금해요,Statistics
세종대학교에서 최근 5년동안 수행한 사업화의 개수 차이가 궁금해,Statistics
2005 2006년 한국광기술원에서 발생한 기술료 개수 보여줄 수 있어,Statistics
2002 2010 2013년 국립전파연구원 우주전파센터에서 수행한 인력양성 건수 보여줘,Statistics
(주)와이지원에서 2020년부터 5년동안 수행한 과제 건수의 차이를 보여주세요,Statistics
연도별 대전광역시에서 발생한 논문의 총 수,Statistics
경상국립대학교에서 수행한 2018년 과제와 2019년 과제 개수 평균 알려주세요,Statistics
2005년도 가온미디어(주)에서 수행한 과제 개수 보여주세요,Statistics
2005년도 기업별 기술료 개수 보고싶어,Statistics
University of Ljubljana에서 수행한 2005년 성과와 2014년 성과 개수 평균 말해주세요,Statistics
2014년부터 2018년까지 (재단)에너지경제연구원에서 발행한 논문 개수는,Statistics
안산대학교 산학협력단의 인력양성 총 수 보여줄 수 있어,Statistics
최근 5년동안 경북대학교 산학협력단에서 수행한 사업화 총 수가 알고싶어,Statistics
(재단)제주테크노파크에서 발생한 2014년 과제와 2022년 과제 건수 차이 말해주세요,Statistics
1994 2005년 일진복합소재에서 수행한 과제의 개수는,Statistics
최근 3년 동안 한양대학교에서 발행한 논문의 총 수가 알고싶어,Statistics
세브란스병원의 특허의 건수 알려주세요,Statistics
(주)지노스정보의 인력양성의 총 수가 궁금해요,Statistics
최근 5년 동안 충청남도계룡시청에서 발생한 기술료의 총 수 알려줘,Statistics
2002년부터 2009년까지 (주)바이오팜솔루션즈에서 수행한 사업화의 개수가 알고싶습니다,Statistics
구미대학교 산학협력단에서 최근 3년동안 수행한 인력양성의 건수 평균이 궁금해요,Statistics
2009 (사단)한국세라믹학회 출원 특허 총 수,Statistics
2007년부터 2011년까지 (주)네이쳐패브릭에서 수행한 과제의 연구비 총액 알려주세요,Statistics
세화엠피에서 수행한 과제 연구비 합계 말해줘,Statistics
최근 10년동안 해양수산부 여수지방해양수산청에서 수행한 연수지원 건수 알려주세요,Statistics
에스앤에이에서 출원한 특허의 개수가 보고싶어,Statistics
2002 2017년 해양경비안전연구센터에서 수행한 인력양성 건수가 알고싶습니다,Statistics
1995년 법무법인(유한)화우에서 수행한 논문의 건수 보여줄 수 있어,Statistics
농촌진흥청에서 최근 5년간 수행한 과제의 건수 차이 알려줘,Statistics
(주)에스이든에서 수행한 과제 연구비 평균은 어떻게 되지,Statistics
와이솔의 최근 10년동안 발생한 기술료의 건수가 알고싶습니다,Statistics
1998년부터 2020년까지 대한방직(주)에서 수행한 과제의 연구비 총액 보여주세요,Statistics
2022년부터 10년 동안 교육인적자원부에서 수행한 과제의 연구비 평균 금액 보여줘,Statistics
최근 7년동안 충남에서 수행한 성과들의 건수가 궁금해,Statistics
1998 2020년 (주)이직스네트웍스에서 발생한 기술료의 개수는 어떻게 되지,Statistics
(재단)자생의료재단 부천자생한방병원에서 출원한 특허 총 수 보여줘,Statistics
디에스중공업(주)에서 수행한 과제 개수 말해줘,Statistics
2006 2010 2017년 (주)애그리로보텍에서 수행한 과제 연구비 평균 금액이 알고싶습니다,Statistics
Massachusetts Institute of Technology의 인력양성 개수가 알고싶습니다,Statistics
강원도 축산기술연구센터에서 수행한 과제 연구비 평균 알려줘,Statistics
코오롱글로벌(주)에서 수행한 사업화 중 2020년에 수행한 사업화 개수를 보여주세요,Statistics
한국원자력환경공단의 연수지원 건수가 보고싶어요,Statistics
(주)팬지아이십일의 최근 3년 동안 과제의 건수 보여주세요,Statistics
화인케미칼(주)의 특허 개수 보여줘,Statistics
2010년부터 10년 동안 경상북도어업기술센터에서 출원한 특허의 개수가 알고싶습니다,Statistics
2013년부터 3년동안 (주)레이언스에서 발행한 논문 건수 말해주세요,Statistics
(주)아이바이오에서 수행한 과제 중 2005년에 수행한 과제 연구비 합계가 알고싶습니다,Statistics
최근 7년 동안 한라대학교 산학협력단에서 수행한 사업화 건수 말해주세요,Statistics
(주)선진이노텍에서 수행한 과제 중 2021년에 수행한 과제 연구비 합계가 보고싶어,Statistics
(주)에프씨유에서 수행했던 2000년 성과와 2021년 성과 개수 차이 알려주세요,Statistics
(주)장원에서 출원한 지식재산권 중에 2022년에 출원한 지식재산권의 건수가 알고싶어,Statistics
1993년부터 1998년까지 University of California Berkeley에서 수행한 과제의 총 수가 궁금해요,Statistics
(주)피플인소프트에서 발생한 2005년 과제와 2010년 과제 연구비 합계의 차이 말해주세요,Statistics
(주)태광실업의 최근 10년 동안 사업화 건수를 보여주세요,Statistics
1996년도 기업별 연수지원의 개수,Statistics
최근 7년간 Cornell University에서 수행한 연수지원의 개수는 어떻게 되지,Statistics
(주)엘오티베큠에서 발생했던 2002년 과제와 2022년 과제 연구비 합계의 차이가 보고싶어요,Statistics
한라대학교 산학협력단에서 수행한 사업화 중 2004년에 수행한 사업화 건수는 어떻게 되지,Statistics
경인지방식품의약품안전청에서 출원한 특허 중에 2016년에 출원한 특허의 건수 말해주세요,Statistics
2006년도에 (주)삼성에버랜드에서 수행한 연수지원의 총 수가 알고싶어,Statistics
(주)타타대우상용차에서 수행한 연수지원 중에 2007년에 수행한 연수지원의 건수가 보고싶어요,Statistics
최근 7년동안 에스앤티모티브(주)에서 수행한 연구과제 연구비 합계가 보고싶어,Statistics
(주)디엔에이링크에서 수행한 인력양성의 총 수가 알고싶습니다,Statistics
부천대학 산학협력단의 최근 7년동안 과제 연구비 총액이 궁금해요,Statistics
웅진고분자(주)의 2005년부터 10년동안 수행한 인력양성의 총 수 알려줘,Statistics
(주)금비온양공장에서 수행한 사업화 중 2003년에 수행한 사업화 총 수는,Statistics
최근 10년동안 의료법인삼성의료재단에서 수행한 사업화 총 수는,Statistics
(주)엘오티베큠에서 최근 7년동안 출원한 특허 개수 차이가 궁금해,Statistics
2007년부터 2019년까지 (주)금산중공업에서 수행한 과제 건수는 어떻게 되지,Statistics
2013년도부터 Autonomous University of Madrid에서 수행한 과제의 연구비 평균이 보고싶어요,Statistics
최근 10년동안 동양물산(주)에서 수행한 과제 연구비 총액 말해줘,Statistics
농업회사법인 영동 황금으뜸 약도라지 (주)의 인력양성 총 수 말해주세요,Statistics
2010년도에 대구사이버대학교에서 수행한 사업화의 건수 보여줘,Statistics
2004년부터 7년동안 (주)이직스네트웍스에서 발생한 기술료의 개수가 알고싶어,Statistics
(주)셀트리온제약에서 2011년부터 10년동안 수행한 과제 건수의 차이 말해주세요,Statistics
(주)파마킹에서 발생한 2012년 과제와 2019년 과제 건수 평균 알려주세요,Statistics
(주)조이펀에서 최근 5년 동안 발생한 기술료의 건수 차이가 보고싶어요,Statistics
(주)컨설팅앤컨설턴트에서 최근 3년동안 수행한 논문 건수의 차이가 궁금해요,Statistics
지난해 (주)엘지에너지솔루션에서 수행한 과제 연구비 평균 금액,Statistics
(주)휴맥스에서 출원한 특허 건수가 알고싶습니다,Statistics
(주)에이치비테크놀러지의 인력양성 개수는 어떻게 되지,Statistics
행정안전부 국가기록원의 최근 3년 동안 특허의 개수는,Statistics
(주)코리아나화장품의 최근 5년동안 수행한 연수지원 개수를 보여주세요,Statistics
(주)리노셈에서 발생한 기술료의 건수가 알고싶습니다,Statistics
1993년도에 한국농업기술진흥원에서 수행한 연구과제 연구비 합계 알려주세요,Statistics
(주)아모레퍼시픽에서 수행한 연수지원 중에 1995년에 수행한 연수지원의 건수는 어떻게 되지,Statistics
인팩일렉스에서 2017년부터 5년동안 발생한 기술료 개수의 차이 말해주세요,Statistics
식품의약품안전처의 과제의 연구비 총액을 보여주세요,Statistics
1998년 State University of New York at Buffalo에서 수행한 과제의 건수 말해주세요,Statistics
